CODDEPTO,DEPARTAMENTO,Codigo,MUNICIPIO,SE,CONFIRMADOS,ACTIVOS,FALLECIDOS,RECUPERADOS(*)
4,ORURO,40401,CURAHUARA DE CARANGAS,45,12,4,1,7
4,ORURO,40402,TURCO,45,4,1,0,3
4,ORURO,40501,HUACHACALLA,45,34,0,5,29
4,ORURO,40502,ESCARA,45,5,2,0,3
4,ORURO,40504,YUNGUYO DE LITORAL,45,1,0,0,1
4,ORURO,40505,ESMERALDA,45,7,0,0,7
4,ORURO,40601,POOPO,45,30,7,1,22
4,ORURO,40602,PAZÑA,45,5,1,0,4
4,ORURO,40603,ANTEQUERA,45,8,0,0,8
4,ORURO,40701,HUANUNI,45,530,111,25,394
4,ORURO,40702,MACHACAMARCA,45,39,4,1,34
4,ORURO,40801,SALINAS DE GARCI MENDOZA,45,13,9,1,3
4,ORURO,40802,PAMPA AULLAGAS,45,3,1,0,2
4,ORURO,40901,SABAYA,45,38,1,1,36
4,ORURO,40902,COIPASA,45,1,0,0,1
4,ORURO,41001,TOLEDO,45,17,7,2,8
4,ORURO,41101,EUCALIPTUS,45,44,5,4,35
4,ORURO,41201,ANDAMARCA,45,5,1,0,4
4,ORURO,41301,TOTORA(ORR),45,5,5,0,0
4,ORURO,41401,SANTIAGO DE HUARI,45,24,3,2,19
4,ORURO,41501,LA RIVERA,45,3,1,0,2
4,ORURO,41601,HUAYLLAMARCA,45,6,1,2,3
5,POTOSI,50101,POTOSI,45,4289,2284,144,1861
5,POTOSI,50102,TINGUIPAYA,45,20,3,0,17
5,POTOSI,50103,YOCALLA,45,3,2,1,0
5,POTOSI,50104,BELEN DE URMIRI,45,5,2,0,3
5,POTOSI,50201,UNCIA,45,455,367,0,88
5,POTOSI,50202,CHAYANTA,45,47,18,2,27
5,POTOSI,50203,LLALLAGUA,45,976,569,17,390
5,POTOSI,50204,CHUQUIHUTA AYLLU JUCUMANI,45,20,8,4,8
5,POTOSI,50301,BETANZOS,45,292,8,5,279
5,POTOSI,50302,CHAQUI,45,11,11,0,0
5,POTOSI,50303,TACOBAMBA,45,36,31,0,5
5,POTOSI,50401,COLQUECHACA,45,34,26,1,7
5,POTOSI,50402,RAVELO,45,40,14,1,25
5,POTOSI,50403,POCOATA,45,43,23,6,14
5,POTOSI,50404,OCURI,45,81,27,1,53
5,POTOSI,50501,SAN PEDRO DE BUENA VISTA,45,14,2,1,11
5,POTOSI,50502,TORO TORO,45,55,7,2,46
5,POTOSI,50601,COTAGAITA,45,191,156,1,34
5,POTOSI,50602,VITICHI,45,98,76,0,22
5,POTOSI,50701,SACACA,45,11,8,3,0
5,POTOSI,50702,CARIPUYO,45,7,4,0,3
5,POTOSI,50801,TUPIZA,45,377,55,16,306
5,POTOSI,50802,ATOCHA,45,115,75,4,36
5,POTOSI,50901,"COLCHA ""K""",45,378,92,4,282
5,POTOSI,50902,SAN PEDRO DE QUEMES,45,5,0,0,5
5,POTOSI,51001,SAN PABLO DE LIPEZ,45,5,0,0,5
5,POTOSI,51101,PUNA,45,89,49,2,38
5,POTOSI,51102,"CAIZA ""D""",45,77,32,1,44
5,POTOSI,51103,CKOCHAS,45,20,0,1,19
5,POTOSI,51201,UYUNI,45,218,32,21,165
5,POTOSI,51202,TOMAVE,45,81,26,0,55
5,POTOSI,51203,PORCO,45,30,11,2,17
5,POTOSI,51301,ARAMPAMPA,45,6,5,1,0
5,POTOSI,51302,ACACIO,45,12,12,0,0
5,POTOSI,51401,LLICA,45,26,9,1,16
5,POTOSI,51402,TAHUA,45,42,12,1,29
5,POTOSI,51501,VILLAZON,45,913,553,18,342
5,POTOSI,51601,SAN AGUSTIN,45,41,3,0,38
6,TARIJA,60101,TARIJA,45,8626,298,201,8127
6,TARIJA,60201,PADCAYA,45,494,5,1,488
6,TARIJA,60202,BERMEJO,45,1595,508,43,1044
6,TARIJA,60301,YACUIBA,45,2527,1353,95,1079
6,TARIJA,60302,CARAPARI,45,414,45,3,366
6,TARIJA,60303,VILLA MONTES,45,1195,510,33,652
6,TARIJA,60401,URIONDO (A. CONCEPCION),45,237,95,1,141
6,TARIJA,60402,YUNCHARA,45,42,1,1,40
6,TARIJA,60501,SAN LORENZO(TJA),45,669,133,5,531
6,TARIJA,60502,EL PUENTE(TJA),45,171,0,2,169
6,TARIJA,60601,ENTRE RIOS TRJ,45,392,211,2,179
7,SANTA CRUZ,70101,SANTA CRUZ,45,28959,1463,1992,25504
7,SANTA CRUZ,70102,COTOCA,45,1195,48,24,1123
7,SANTA CRUZ,70103,PORONGO,45,218,22,7,189
7,SANTA CRUZ,70104,LA GUARDIA,45,1473,153,21,1299
7,SANTA CRUZ,70105,EL TORNO,45,1160,109,36,1015
7,SANTA CRUZ,70201,WARNES,45,837,6,97,734
7,SANTA CRUZ,70202,OKINAWA UNO,45,132,6,26,100
7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,45,348,2,61,285
7,SANTA CRUZ,70401,BUENA VISTA,45,111,6,0,105
7,SANTA CRUZ,70402,SAN CARLOS,45,286,12,0,274
7,SANTA CRUZ,70403,YAPACANI,45,732,22,2,708
7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,45,153,36,0,117
7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,45,246,1,23,222
7,SANTA CRUZ,70502,PAILON,45,414,11,20,383
7,SANTA CRUZ,70503,ROBORÉ,45,322,59,7,256
7,SANTA CRUZ,70601,PORTACHUELO,45,261,14,4,243
7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,45,182,10,0,172
7,SANTA CRUZ,70603,COLPA BÉLGICA,45,162,7,8,147
7,SANTA CRUZ,70701,LAGUNILLAS,45,39,32,0,7
7,SANTA CRUZ,70703,CABEZAS,45,58,2,1,55
7,SANTA CRUZ,70706,CAMIRI,45,701,198,9,494
7,SANTA CRUZ,70801,VALLE GRANDE,45,120,0,10,110
7,SANTA CRUZ,70802,TRIGAL,45,13,2,0,11
7,SANTA CRUZ,70803,MORO MORO,45,30,0,1,29
7,SANTA CRUZ,70804,POSTRER VALLE,45,1,1,0,0
7,SANTA CRUZ,70901,SAMAIPATA,45,34,0,2,32
7,SANTA CRUZ,70902,PAMPA GRANDE,45,93,0,15,78
7,SANTA CRUZ,70903,MAIRANA,45,109,0,7,102
7,SANTA CRUZ,71001,MONTERO,45,3012,0,268,2744
7,SANTA CRUZ,71002,GRAL. SAAVEDRA,45,72,0,2,70
7,SANTA CRUZ,71003,MINEROS,45,135,0,11,124
7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,45,212,7,6,199
7,SANTA CRUZ,71005,SAN PEDRO,45,399,46,1,352
7,SANTA CRUZ,71101,CONCEPCIÓN,45,289,2,16,271
7,SANTA CRUZ,71102,SAN JAVIER,45,90,0,12,78
7,SANTA CRUZ,71104,SAN JULIÁN,45,239,0,28,211
7,SANTA CRUZ,71106,CUATRO CAÑADAS,45,163,0,28,135
7,SANTA CRUZ,71401,PUERTO SUAREZ,45,84,0,17,67
7,SANTA CRUZ,71402,PUERTO QUIJARRO,45,230,6,5,219
7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,45,39,0,7,32
7,SANTA CRUZ,71503,EL PUENTE (SCZ),45,62,0,5,57
7,SANTA CRUZ,71301,COMARAPA,45,93,16,0,77
7,SANTA CRUZ,70702,CHARAGUA,45,108,88,1,19
7,SANTA CRUZ,70904,QUIRUSILLAS,45,13,0,1,12
7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,45,84,0,21,63
7,SANTA CRUZ,71201,SAN MATIAS,45,38,0,0,38
7,SANTA CRUZ,71502,URUBICHA,45,48,9,2,37
7,SANTA CRUZ,70707,BOYUIBE,45,59,22,0,37
7,SANTA CRUZ,70705,GUTIERREZ,45,41,14,1,26
7,SANTA CRUZ,71403,CARMEN RIVERO TORREZ,45,39,1,4,34
7,SANTA CRUZ,71302,SAIPINA,45,40,7,0,33
7,SANTA CRUZ,70805,PUCARA,45,1,0,0,1
7,SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,45,32,0,3,29
7,SANTA CRUZ,70303,SAN RAFAEL,45,33,0,0,33
7,SANTA CRUZ,71103,SAN RAMON,45,153,0,18,135
8,BENI,80101,TRINIDAD,45,4251,1495,231,2525
8,BENI,80102,SAN JAVIER(BNI),45,13,0,0,13
8,BENI,80201,RIBERALTA,45,701,116,66,519
8,BENI,80202,GUAYARAMERIN,45,491,45,29,417
8,BENI,80301,REYES,45,89,5,7,77
8,BENI,80302,SAN BORJA,45,378,25,8,345
8,BENI,80303,SANTA ROSA,45,175,4,1,170
8,BENI,80304,RURRENABAQUE,45,381,83,8,290
8,BENI,80401,SANTA ANA,45,286,34,8,244
8,BENI,80402,EXALTACION,45,42,0,0,42
8,BENI,80501,SAN IGNACIO,45,100,0,4,96
8,BENI,80601,LORETO,45,56,0,2,54
8,BENI,80602,SAN ANDRES,45,105,0,0,105
8,BENI,80701,SAN JOAQUIN,45,138,0,6,132
8,BENI,80702,SAN RAMON BENI,45,96,0,3,93
8,BENI,80703,PUERTO SILES,45,2,0,0,2
8,BENI,80801,MAGDALENA,45,7,0,0,7
9,PANDO,90101,COBIJA,45,1728,1294,157,277
9,PANDO,90102,PORVENIR,45,30,3,2,25
9,PANDO,90103,BOLPEBRA,45,46,6,0,40
9,PANDO,90201,PUERTO RICO,45,149,133,4,12
9,PANDO,90202,SAN PEDRO(PND),45,19,19,0,0
9,PANDO,90203,FILADELFIA,45,17,2,1,14
9,PANDO,90301,PUERTO GONZALO MORENO,45,117,55,0,62
9,PANDO,90302,SAN LORENZO(PND),45,125,40,0,85
9,PANDO,90303,SENA,45,44,12,0,32
9,PANDO,90401,NACEBE (SANTA ROSA DEL ABUNA),45,13,8,1,4
9,PANDO,90501,NUEVO MANOA (NUEVA ESPERANZA),45,7,7,0,0
9,PANDO,90502,VILLA NUEVA (LOMA ALTA),45,10,0,0,10
9,PANDO,90503,EUREKA (SANTOS MERCADO),45,7,7,0,0
9,PANDO,90104,BELLA FLOR,45,72,46,0,26
1,CHUQUISACA,10101,SUCRE,46,6513,235,473,5805
1,CHUQUISACA,10102,YOTALA,46,107,2,1,104
1,CHUQUISACA,10103,POROMA,46,15,0,0,15
1,CHUQUISACA,10201,AZURDUY,46,31,2,0,29
1,CHUQUISACA,10202,TARVITA,46,34,27,0,7
1,CHUQUISACA,10301,ZUDAÑEZ,46,44,8,0,36
1,CHUQUISACA,10302,PRESTO,46,76,4,1,71
1,CHUQUISACA,10303,MOJOCOYA,46,35,8,2,25
1,CHUQUISACA,10304,ICLA,46,17,2,0,15
1,CHUQUISACA,10401,PADILLA,46,19,1,0,18
1,CHUQUISACA,10402,TOMINA,46,23,4,0,19
1,CHUQUISACA,10403,SOPACHUY,46,37,12,0,25
1,CHUQUISACA,10404,ALCALA,46,10,0,0,10
1,CHUQUISACA,10405,EL VILLAR,46,3,1,0,2
1,CHUQUISACA,10501,MONTEAGUDO,46,184,67,3,114
1,CHUQUISACA,10502,HUACARETA,46,2,0,0,2
1,CHUQUISACA,10601,TARABUCO,46,50,9,3,38
1,CHUQUISACA,10602,YAMPARAEZ,46,74,16,2,56
1,CHUQUISACA,10701,CAMARGO,46,161,29,8,124
1,CHUQUISACA,10702,SAN LUCAS,46,96,7,9,80
1,CHUQUISACA,10703,INCAHUASI,46,48,5,0,43
1,CHUQUISACA,10704,VILLA CHARCAS,46,63,5,4,54
1,CHUQUISACA,10801,VILLA SERRANO,46,14,0,0,14
1,CHUQUISACA,10901,CAMATAQUI (C. VILLA ABECIA),46,9,1,0,8
1,CHUQUISACA,10902,CULPINA,46,112,21,5,86
1,CHUQUISACA,10903,LAS CARRERAS,46,17,0,0,17
1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),46,120,75,0,45
1,CHUQUISACA,11003,MACHARETI,46,8,2,0,6
2,LA PAZ,20101,LA PAZ,46,23725,2245,739,20741
2,LA PAZ,20102,PALCA,46,8,3,0,5
2,LA PAZ,20103,MECAPACA,46,29,4,2,23
2,LA PAZ,20104,ACHOCALLA,46,58,7,5,46
2,LA PAZ,20105,EL ALTO,46,9726,904,315,8507
2,LA PAZ,20201,ACHACACHI,46,38,6,5,27
2,LA PAZ,20202,ANCORAIMES,46,3,0,0,3
2,LA PAZ,20203,CHUA COCANI,46,2,0,0,2
2,LA PAZ,20204,HUARINA,46,1,0,0,1
2,LA PAZ,20205,SANTIAGO DE HUATA,46,2,0,0,2
2,LA PAZ,20206,HUATAJATA,46,2,0,0,2
2,LA PAZ,20301,CORO CORO,46,23,5,1,17
2,LA PAZ,20302,CAQUIAVIRI,46,1,0,0,1
2,LA PAZ,20303,CALACOTO,46,4,0,0,4
2,LA PAZ,20304,COMANCHE,46,11,6,1,4
2,LA PAZ,20305,CHARAÑA,46,15,4,0,11
2,LA PAZ,20306,WALDO BALLIVIAN,46,3,1,0,2
2,LA PAZ,20307,NAZACARA DE PACAJES,46,2,0,0,2
2,LA PAZ,20401,PUERTO ACOSTA,46,3,0,0,3
2,LA PAZ,20402,MOCOMOCO,46,2,0,0,2
2,LA PAZ,20403,PUERTO CARABUCO,46,1,0,0,1
2,LA PAZ,20405,ESCOMA,46,4,0,1,3
2,LA PAZ,20501,CHUMA,46,2,0,0,2
2,LA PAZ,20502,AYATA,46,2,0,0,2
2,LA PAZ,20601,SORATA,46,15,2,0,13
2,LA PAZ,20602,GUANAY,46,41,24,1,16
2,LA PAZ,20603,TACACOMA,46,1,0,0,1
2,LA PAZ,20606,TIPUANI,46,2,0,1,1
2,LA PAZ,20607,MAPIRI,46,2,0,1,1
2,LA PAZ,20608,TEOPONTE,46,8,1,0,7
2,LA PAZ,20701,APOLO,46,2,0,0,2
2,LA PAZ,20702,PELECHUCO,46,2,0,0,2
2,LA PAZ,20801,VIACHA,46,697,81,15,601
2,LA PAZ,20802,GUAQUI,46,3,0,0,3
2,LA PAZ,20803,TIAWANACU,46,23,10,0,13
2,LA PAZ,20804,DESAGUADERO,46,4,0,0,4
2,LA PAZ,20806,JESUS DE MACHACA,46,14,6,0,8
2,LA PAZ,20901,LURIBAY,46,1,0,0,1
2,LA PAZ,20902,SAPAHAQUI,46,8,2,0,6
2,LA PAZ,20903,YACO,46,4,2,0,2
2,LA PAZ,20904,MALLA,46,6,0,0,6
2,LA PAZ,20905,CAIROMA,46,16,0,0,16
2,LA PAZ,21001,INQUISIVI,46,12,1,0,11
2,LA PAZ,21002,QUIME,46,14,1,1,12
2,LA PAZ,21003,CAJUATA,46,2,0,1,1
2,LA PAZ,21004,COLQUIRI,46,68,0,7,61
2,LA PAZ,21005,ICHOCA,46,1,0,0,1
2,LA PAZ,21006,LICOMA PAMPA,46,1,0,0,1
2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),46,34,5,5,24
2,LA PAZ,21102,IRUPANA (VILLA DE LANZA),46,52,5,2,45
2,LA PAZ,21103,YANACACHI,46,14,5,0,9
2,LA PAZ,21104,PALOS BLANCOS,46,33,1,3,29
2,LA PAZ,21105,LA ASUNTA,46,13,3,1,9
2,LA PAZ,21201,PUCARANI,46,23,1,1,21
2,LA PAZ,21202,LAJA,46,42,2,6,34
2,LA PAZ,21203,BATALLAS,46,56,4,2,50
2,LA PAZ,21204,PUERTO PEREZ,46,2,1,0,1
2,LA PAZ,21301,SICA SICA (VILLA AROMA),46,12,1,3,8
2,LA PAZ,21302,UMALA,46,14,0,3,11
2,LA PAZ,21304,CALAMARCA,46,9,2,0,7
2,LA PAZ,21305,PATACAMAYA,46,67,1,7,59
2,LA PAZ,21306,COLQUENCHA,46,5,0,0,5
2,LA PAZ,21307,COLLANA,46,1,0,0,1
2,LA PAZ,21401,COROICO,46,26,0,2,24
2,LA PAZ,21402,CORIPATA,46,39,3,5,31
2,LA PAZ,21501,IXIAMAS,46,1,0,0,1
2,LA PAZ,21502,SAN BUENA VENTURA,46,30,16,1,13
2,LA PAZ,21601,GRAL. J.J. PEREZ (CHARAZANI),46,6,2,0,4
2,LA PAZ,21701,COPACABANA,46,35,2,0,33
2,LA PAZ,21702,SAN PEDRO DE TIQUINA,46,6,0,0,6
2,LA PAZ,21703,TITO YUPANQUI (PARQUIPUJIO),46,1,0,0,1
2,LA PAZ,21802,PAPEL PAMPA,46,1,0,0,1
2,LA PAZ,21803,CHACARILLA,46,5,4,0,1
2,LA PAZ,21901,SANTIAGO DE MACHACA,46,4,0,0,4
2,LA PAZ,21902,CATACORA,46,2,2,0,0
2,LA PAZ,22001,CARANAVI,46,66,2,4,60
2,LA PAZ,22002,ALTO BENI,46,5,1,1,3
3,COCHABAMBA,30101,COCHABAMBA,46,8427,194,755,7478
3,COCHABAMBA,30201,AIQUILE,46,48,3,8,37
3,COCHABAMBA,30202,PASORAPA,46,2,0,0,2
3,COCHABAMBA,30203,OMEREQUE,46,18,0,2,16
3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),46,37,2,3,32
3,COCHABAMBA,30302,MOROCHATA,46,1,0,1,0
3,COCHABAMBA,30303,COCAPATA,46,2,0,1,1
3,COCHABAMBA,30401,TARATA,46,44,2,10,32
3,COCHABAMBA,30402,ANZALDO,46,19,0,0,19
3,COCHABAMBA,30403,ARBIETO,46,18,1,6,11
3,COCHABAMBA,30404,SACABAMBA,46,1,0,0,1
3,COCHABAMBA,30501,ARANI,46,30,0,6,24
3,COCHABAMBA,30502,VACAS,46,16,0,1,15
3,COCHABAMBA,30601,ARQUE,46,4,0,3,1
3,COCHABAMBA,30602,TACOPAYA,46,5,2,0,3
3,COCHABAMBA,30701,CAPINOTA,46,108,16,7,85
3,COCHABAMBA,30702,SANTIVAÑES,46,32,3,2,27
3,COCHABAMBA,30703,SICAYA,46,8,3,0,5
3,COCHABAMBA,30801,CLIZA,46,35,2,5,28
3,COCHABAMBA,30802,TOCO,46,7,0,3,4
3,COCHABAMBA,30803,TOLATA,46,52,8,5,39
3,COCHABAMBA,30901,QUILLACOLLO,46,1293,51,112,1130
3,COCHABAMBA,30902,SIPE SIPE,46,246,19,17,210
3,COCHABAMBA,30903,TIQUIPAYA,46,256,18,26,212
3,COCHABAMBA,30904,VINTO,46,262,3,36,223
3,COCHABAMBA,30905,COLCAPIRHUA,46,201,19,30,152
3,COCHABAMBA,31001,SACABA,46,898,49,81,768
3,COCHABAMBA,31002,COLOMI,46,39,6,4,29
3,COCHABAMBA,31003,VILLA TUNARI,46,166,5,19,142
3,COCHABAMBA,31101,TAPACARI,46,19,2,5,12
3,COCHABAMBA,31201,TOTORA(CBBA),46,49,6,1,42
3,COCHABAMBA,31202,POJO (CBBA),46,17,2,0,15
3,COCHABAMBA,31203,POCONA,46,17,0,1,16
3,COCHABAMBA,31204,CHIMORE,46,167,6,13,148
3,COCHABAMBA,31205,PUERTO VILLARROEL,46,475,20,35,420
3,COCHABAMBA,31206,ENTRE RIOS CBBA,46,430,0,48,382
3,COCHABAMBA,31301,MIZQUE,46,92,9,5,78
3,COCHABAMBA,31302,VILA VILA,46,2,0,0,2
3,COCHABAMBA,31401,PUNATA,46,139,9,29,101
3,COCHABAMBA,31402,VILLA RIVERO,46,10,2,1,7
3,COCHABAMBA,31403,SAN BENITO,46,106,13,11,82
3,COCHABAMBA,31404,TACACHI,46,1,0,1,0
3,COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),46,1,0,0,1
3,COCHABAMBA,31501,BOLIVAR,46,6,0,0,6
3,COCHABAMBA,31601,TIRAQUE (CBBA),46,14,0,4,10
3,COCHABAMBA,31602,SHINAOTA,46,263,14,15,234
4,ORURO,40101,ORURO,46,4942,1706,258,2978
4,ORURO,40102,CARACOLLO,46,39,1,10,28
4,ORURO,40104,SORACACHI,46,2,0,1,1
4,ORURO,40201,CHALLAPATA,46,236,114,5,117
4,ORURO,40202,SANTUARIO DE QUILLACAS,46,28,7,0,21
4,ORURO,40301,CORQUE,46,1,0,0,1
4,ORURO,40401,CURAHUARA DE CARANGAS,46,12,3,1,8
4,ORURO,40402,TURCO,46,4,1,0,3
4,ORURO,40501,HUACHACALLA,46,35,1,5,29
4,ORURO,40502,ESCARA,46,5,2,0,3
4,ORURO,40504,YUNGUYO DE LITORAL,46,1,0,0,1
4,ORURO,40505,ESMERALDA,46,7,0,0,7
4,ORURO,40601,POOPO,46,30,7,1,22
4,ORURO,40602,PAZÑA,46,5,1,0,4
4,ORURO,40603,ANTEQUERA,46,8,0,0,8
4,ORURO,40701,HUANUNI,46,531,106,25,400
4,ORURO,40702,MACHACAMARCA,46,39,4,1,34
4,ORURO,40801,SALINAS DE GARCI MENDOZA,46,13,9,1,3
4,ORURO,40802,PAMPA AULLAGAS,46,3,1,0,2
4,ORURO,40901,SABAYA,46,39,2,1,36
4,ORURO,40902,COIPASA,46,1,0,0,1
4,ORURO,41001,TOLEDO,46,20,5,2,13
4,ORURO,41101,EUCALIPTUS,46,44,5,4,35
4,ORURO,41201,ANDAMARCA,46,5,1,0,4
4,ORURO,41301,TOTORA(ORR),46,5,5,0,0
4,ORURO,41401,SANTIAGO DE HUARI,46,24,3,2,19
4,ORURO,41501,LA RIVERA,46,3,1,0,2
4,ORURO,41601,HUAYLLAMARCA,46,6,1,2,3
5,POTOSI,50101,POTOSI,46,4292,1961,145,2186
5,POTOSI,50102,TINGUIPAYA,46,20,3,0,17
5,POTOSI,50103,YOCALLA,46,3,2,1,0
5,POTOSI,50104,BELEN DE URMIRI,46,5,2,0,3
5,POTOSI,50201,UNCIA,46,457,369,0,88
5,POTOSI,50202,CHAYANTA,46,47,18,2,27
5,POTOSI,50203,LLALLAGUA,46,984,565,17,402
5,POTOSI,50204,CHUQUIHUTA AYLLU JUCUMANI,46,20,8,4,8
5,POTOSI,50301,BETANZOS,46,292,8,5,279
5,POTOSI,50302,CHAQUI,46,11,11,0,0
5,POTOSI,50303,TACOBAMBA,46,36,31,0,5
5,POTOSI,50401,COLQUECHACA,46,34,26,1,7
5,POTOSI,50402,RAVELO,46,40,14,1,25
5,POTOSI,50403,POCOATA,46,43,23,6,14
5,POTOSI,50404,OCURI,46,81,27,1,53
5,POTOSI,50501,SAN PEDRO DE BUENA VISTA,46,14,2,1,11
5,POTOSI,50502,TORO TORO,46,55,7,2,46
5,POTOSI,50601,COTAGAITA,46,198,159,1,38
5,POTOSI,50602,VITICHI,46,99,77,0,22
5,POTOSI,50701,SACACA,46,11,8,3,0
5,POTOSI,50702,CARIPUYO,46,7,4,0,3
5,POTOSI,50801,TUPIZA,46,434,65,17,352
5,POTOSI,50802,ATOCHA,46,115,75,4,36
5,POTOSI,50901,"COLCHA ""K""",46,384,91,4,289
5,POTOSI,50902,SAN PEDRO DE QUEMES,46,7,2,0,5
5,POTOSI,51001,SAN PABLO DE LIPEZ,46,5,0,0,5
5,POTOSI,51101,PUNA,46,89,49,2,38
5,POTOSI,51102,"CAIZA ""D""",46,77,32,1,44
5,POTOSI,51103,CKOCHAS,46,20,0,1,19
5,POTOSI,51201,UYUNI,46,225,39,21,165
5,POTOSI,51202,TOMAVE,46,81,26,0,55
5,POTOSI,51203,PORCO,46,30,11,2,17
5,POTOSI,51301,ARAMPAMPA,46,6,5,1,0
5,POTOSI,51302,ACACIO,46,12,12,0,0
5,POTOSI,51401,LLICA,46,26,7,1,18
5,POTOSI,51402,TAHUA,46,42,9,1,32
5,POTOSI,51501,VILLAZON,46,916,511,18,387
5,POTOSI,51601,SAN AGUSTIN,46,41,3,0,38
6,TARIJA,60101,TARIJA,46,8685,185,204,8296
6,TARIJA,60201,PADCAYA,46,495,6,1,488
6,TARIJA,60202,BERMEJO,46,1600,450,44,1106
6,TARIJA,60301,YACUIBA,46,2533,1345,96,1092
6,TARIJA,60302,CARAPARI,46,427,37,3,387
6,TARIJA,60303,VILLA MONTES,46,1237,477,35,725
6,TARIJA,60401,URIONDO (A. CONCEPCION),46,237,16,1,220
6,TARIJA,60402,YUNCHARA,46,42,0,1,41
6,TARIJA,60501,SAN LORENZO(TJA),46,670,117,5,548
6,TARIJA,60502,EL PUENTE(TJA),46,173,2,2,169
6,TARIJA,60601,ENTRE RIOS TRJ,46,392,210,2,180
7,SANTA CRUZ,70101,SANTA CRUZ,46,29117,1479,2004,25634
7,SANTA CRUZ,70102,COTOCA,46,1195,47,24,1124
7,SANTA CRUZ,70103,PORONGO,46,220,23,8,189
7,SANTA CRUZ,70104,LA GUARDIA,46,1482,158,21,1303
7,SANTA CRUZ,70105,EL TORNO,46,1169,112,36,1021
7,SANTA CRUZ,70201,WARNES,46,839,8,97,734
7,SANTA CRUZ,70202,OKINAWA UNO,46,137,11,26,100
7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,46,348,2,61,285
7,SANTA CRUZ,70401,BUENA VISTA,46,111,6,0,105
7,SANTA CRUZ,70402,SAN CARLOS,46,286,12,0,274
7,SANTA CRUZ,70403,YAPACANI,46,732,22,2,708
7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,46,153,36,0,117
7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,46,255,10,23,222
7,SANTA CRUZ,70502,PAILON,46,414,11,20,383
7,SANTA CRUZ,70503,ROBORÉ,46,322,59,7,256
7,SANTA CRUZ,70601,PORTACHUELO,46,261,14,4,243
7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,46,182,10,0,172
7,SANTA CRUZ,70603,COLPA BÉLGICA,46,162,7,8,147
7,SANTA CRUZ,70701,LAGUNILLAS,46,40,33,0,7
7,SANTA CRUZ,70703,CABEZAS,46,58,2,1,55
7,SANTA CRUZ,70706,CAMIRI,46,702,199,9,494
7,SANTA CRUZ,70801,VALLE GRANDE,46,120,0,10,110
7,SANTA CRUZ,70802,TRIGAL,46,13,2,0,11
7,SANTA CRUZ,70803,MORO MORO,46,31,1,1,29
7,SANTA CRUZ,70804,POSTRER VALLE,46,1,1,0,0
7,SANTA CRUZ,70901,SAMAIPATA,46,34,0,2,32
7,SANTA CRUZ,70902,PAMPA GRANDE,46,93,0,15,78
7,SANTA CRUZ,70903,MAIRANA,46,109,0,7,102
7,SANTA CRUZ,71001,MONTERO,46,3021,9,268,2744
7,SANTA CRUZ,71002,GRAL. SAAVEDRA,46,72,0,2,70
7,SANTA CRUZ,71003,MINEROS,46,135,0,11,124
7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,46,212,7,6,199
7,SANTA CRUZ,71005,SAN PEDRO,46,399,46,1,352
7,SANTA CRUZ,71101,CONCEPCIÓN,46,290,3,16,271
7,SANTA CRUZ,71102,SAN JAVIER,46,90,0,12,78
7,SANTA CRUZ,71104,SAN JULIÁN,46,239,0,28,211
7,SANTA CRUZ,71106,CUATRO CAÑADAS,46,163,0,28,135
7,SANTA CRUZ,71401,PUERTO SUAREZ,46,84,0,17,67
7,SANTA CRUZ,71402,PUERTO QUIJARRO,46,230,6,5,219
7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,46,39,0,7,32
7,SANTA CRUZ,71503,EL PUENTE (SCZ),46,62,0,5,57
7,SANTA CRUZ,71301,COMARAPA,46,94,17,0,77
7,SANTA CRUZ,70702,CHARAGUA,46,111,91,1,19
7,SANTA CRUZ,70904,QUIRUSILLAS,46,13,0,1,12
7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,46,85,1,21,63
7,SANTA CRUZ,71201,SAN MATIAS,46,38,0,0,38
7,SANTA CRUZ,71502,URUBICHA,46,49,10,2,37
7,SANTA CRUZ,70707,BOYUIBE,46,59,22,0,37
7,SANTA CRUZ,70705,GUTIERREZ,46,41,14,1,26
7,SANTA CRUZ,71403,CARMEN RIVERO TORREZ,46,39,1,4,34
7,SANTA CRUZ,71302,SAIPINA,46,40,7,0,33
